hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
4592, 0.00000, 76948.4, -5.52613, 76936.4, -125.521, 76954.8, 114.483, 0, 0, 74.8802, -95.5283, 74.8918, 144.477, 74.8739, 24.4808, 0.025953, -20.7606
4593, 0.00000, 76973.6, -5.50979, 76962.9, -125.505, 76980.4, 114.499, 0, 0, 74.742, -95.5138, 74.7526, 144.491, 74.7355, 24.4946, 0.0243512, -18.8308
4594, 0.00000, 76973, -5.50864, 76962.7, -125.503, 76980.2, 114.5, 0, 0, 74.7433, -95.5122, 74.7534, 144.493, 74.7364, 24.4962, 0.0242066, -17.2559
4595, 0.00000, 76982.6, -5.4987, 76972.8, -125.493, 76989.6, 114.509, 0, 0, 74.7725, -95.5041, 74.7822, 144.501, 74.7657, 24.504, 0.0234219, -17.166
4596, 0.00000, 76975.5, -5.50106, 76965.6, -125.496, 76982.4, 114.507, 0, 0, 74.8297, -95.504, 74.8394, 144.501, 74.823, 24.5042, 0.0233931, -17.1174
4597, 0.00000, 76980.6, -5.49536, 76970.9, -125.49, 76987.2, 114.513, 0, 0, 74.8652, -95.4999, 74.8748, 144.505, 74.8588, 24.5081, 0.0228598, -17.781
4598, 0.00000, 76981.1, -5.49214, 76971.6, -125.487, 76987.6, 114.516, 0, 0, 74.9276, -95.4962, 74.9369, 144.509, 74.9212, 24.5116, 0.0223172, -17.3386
4599, 0.00000, 76981.1, -5.48947, 76971.8, -125.485, 76987.5, 114.518, 0, 0, 74.9932, -95.4934, 75.0023, 144.511, 74.9869, 24.5142, 0.0219259, -17.6064
4600, 0.00000, 76976.4, -5.49163, 76966.7, -125.487, 76982.4, 114.516, 0, 0, 75.0428, -95.4945, 75.0522, 144.51, 75.0369, 24.5132, 0.0219904, -18.8776
4601, 0.00000, 76968.2, -5.49887, 76958, -125.494, 76974.1, 114.509, 0, 0, 75.0401, -95.5007, 75.0499, 144.504, 75.0343, 24.5073, 0.0225363, -19.7434
4602, 0.00000, 76955.2, -5.51865, 76943.5, -125.514, 76960.8, 114.49, 0, 0, 74.8456, -95.5208, 74.8569, 144.484, 74.8402, 24.4879, 0.0245499, -22.5672
4603, 0.00000, 76945, -5.55903, 76930.6, -125.554, 76950.7, 114.451, 0, 0, 74.0504, -95.5617, 74.0642, 144.444, 74.045, 24.4485, 0.0283893, -25.2004
4604, 0.00000, 76946.8, -5.56563, 76931.9, -125.56, 76952.4, 114.445, 0, 0, 73.8023, -95.5674, 73.8164, 144.438, 73.7969, 24.443, 0.0288646, -25.9094
4605, 0.00000, 76956.9, -5.56354, 76942.2, -125.558, 76962.4, 114.447, 0, 0, 73.5967, -95.5671, 73.6108, 144.438, 73.5914, 24.4431, 0.028593, -26.0058
4606, 0.00000, 76970.3, -5.55456, 76956.1, -125.55, 76975.7, 114.455, 0, 0, 73.487, -95.5597, 73.5006, 144.445, 73.4818, 24.4502, 0.0276147, -25.9253
4607, 0.00000, 76987.7, -5.53221, 76975.2, -125.527, 76993.1, 114.477, 0, 0, 73.585, -95.5368, 73.5972, 144.468, 73.5799, 24.4721, 0.0250394, -24.5563
4608, 0.00000, 77000, -5.49903, 76989.7, -125.495, 77005.3, 114.509, 0, 0, 74.0706, -95.5033, 74.0806, 144.501, 74.0655, 24.5044, 0.0217336, -21.9625
4609, 0.00000, 77006.7, -5.46826, 76998.2, -125.464, 77011.6, 114.538, 0, 0, 74.706, -95.4725, 74.7143, 144.531, 74.7012, 24.534, 0.018646, -20.2977
4610, 0.00000, 77003.3, -5.45016, 76995.9, -125.446, 77008.1, 114.556, 0, 0, 75.3111, -95.4542, 75.3184, 144.549, 75.3064, 24.5517, 0.0170938, -18.3331
4611, 0.00000, 77002.2, -5.44383, 76995.2, -125.44, 77006.9, 114.562, 0, 0, 75.5577, -95.4487, 75.5647, 144.555, 75.5531, 24.557, 0.0165871, -17.9521
4612, 0.00000, 76993.1, -5.44546, 76985.9, -125.442, 76997.9, 114.56, 0, 0, 75.7692, -95.4486, 75.7762, 144.555, 75.7645, 24.5572, 0.0168111, -17.7415
4613, 0.00000, 76988.8, -5.44603, 76981.4, -125.442, 76993.5, 114.56, 0, 0, 75.9189, -95.4493, 75.9261, 144.554, 75.9142, 24.5566, 0.0170943, -18.2624
4614, 0.00000, 76969.4, -5.46504, 76960.9, -125.461, 76974.4, 114.542, 0, 0, 75.9514, -95.4674, 75.9597, 144.537, 75.9465, 24.5393, 0.0191729, -19.0138
4615, 0.00000, 76948.4, -5.51486, 76936.8, -125.51, 76954.1, 114.494, 0, 0, 75.2801, -95.5174, 75.2913, 144.488, 75.2745, 24.4912, 0.0245644, -22.0027
4616, 0.00000, 76947.4, -5.53562, 76935.1, -125.53, 76954.3, 114.474, 0, 0, 74.7472, -95.5382, 74.7591, 144.467, 74.7406, 24.4712, 0.0268297, -20.3269
4617, 0.00000, 76965.6, -5.5258, 76954.1, -125.52, 76973, 114.483, 0, 0, 74.5822, -95.531, 74.5935, 144.475, 74.5751, 24.4781, 0.0262418, -18.5199
4618, 0.00000, 76973.1, -5.51891, 76962.1, -125.513, 76981, 114.49, 0, 0, 74.541, -95.5237, 74.5518, 144.482, 74.5335, 24.4854, 0.0260808, -16.6479
4619, 0.00000, 76975.1, -5.51478, 76964.3, -125.509, 76983, 114.494, 0, 0, 74.5488, -95.519, 74.5594, 144.487, 74.5412, 24.49, 0.02592, -16.5238
4620, 0.00000, 76978.3, -5.50937, 76967.9, -125.503, 76986.2, 114.499, 0, 0, 74.5776, -95.5138, 74.5878, 144.492, 74.57, 24.495, 0.0254544, -15.939
4621, 0.00000, 76982, -5.50285, 76972, -125.497, 76990, 114.506, 0, 0, 74.6351, -95.5076, 74.6449, 144.498, 74.6274, 24.501, 0.0248759, -15.0283
4622, 0.00000, 76989.7, -5.48746, 76980.6, -125.482, 76997.3, 114.52, 0, 0, 74.8301, -95.4917, 74.839, 144.514, 74.8227, 24.5162, 0.0232132, -14.3391
4623, 0.00000, 76987.5, -5.48365, 76978.5, -125.478, 76995, 114.524, 0, 0, 74.9663, -95.4879, 74.9752, 144.518, 74.9591, 24.52, 0.0228809, -14.4555
4624, 0.00000, 76983.6, -5.48291, 76974.4, -125.478, 76990.6, 114.525, 0, 0, 75.0764, -95.4865, 75.0854, 144.519, 75.0695, 24.5214, 0.022651, -15.6996
4625, 0.00000, 76973.2, -5.49004, 76963.3, -125.485, 76979.8, 114.518, 0, 0, 75.1304, -95.4919, 75.1398, 144.513, 75.1238, 24.5162, 0.0231059, -17.2425
4626, 0.00000, 76957, -5.51712, 76945.2, -125.512, 76963.2, 114.492, 0, 0, 74.8546, -95.5198, 74.866, 144.486, 74.8485, 24.4893, 0.0254689, -21.0505
4627, 0.00000, 76945.4, -5.55755, 76931.1, -125.552, 76951.7, 114.453, 0, 0, 74.0836, -95.5602, 74.0974, 144.445, 74.0776, 24.4502, 0.0289811, -23.9389
4628, 0.00000, 76942.8, -5.57396, 76927.4, -125.568, 76948.8, 114.437, 0, 0, 73.6587, -95.5762, 73.6733, 144.43, 73.6529, 24.4347, 0.0301755, -25.2026
4629, 0.00000, 76943, -5.58227, 76927.1, -125.577, 76948.8, 114.429, 0, 0, 73.3867, -95.5837, 73.4017, 144.422, 73.3811, 24.4275, 0.0305992, -25.9871
4630, 0.00000, 76950.2, -5.58381, 76934.3, -125.578, 76956, 114.427, 0, 0, 73.1384, -95.5866, 73.1536, 144.419, 73.1329, 24.4245, 0.0305313, -26.3306
4631, 0.00000, 76966.5, -5.57426, 76951.2, -125.569, 76972, 114.436, 0, 0, 72.9794, -95.5795, 72.9941, 144.426, 72.9742, 24.4311, 0.0293444, -26.86
4632, 0.00000, 76991, -5.53838, 76978.2, -125.534, 76996.1, 114.471, 0, 0, 73.2159, -95.5426, 73.2282, 144.462, 73.211, 24.4664, 0.0250631, -25.5228
4633, 0.00000, 76995.5, -5.51495, 76984.4, -125.511, 77000.7, 114.493, 0, 0, 73.6407, -95.519, 73.6514, 144.485, 73.6358, 24.4891, 0.0226406, -23.3839
4634, 0.00000, 77002.5, -5.4954, 76992.6, -125.491, 77007.5, 114.512, 0, 0, 73.9949, -95.5, 74.0046, 144.504, 73.9902, 24.5073, 0.0207817, -22.3947
4635, 0.00000, 77002.5, -5.48693, 76993, -125.483, 77007.4, 114.52, 0, 0, 74.2348, -95.4923, 74.244, 144.512, 74.23, 24.5148, 0.0201771, -21.7597
4636, 0.00000, 76993, -5.48762, 76983.5, -125.483, 76998, 114.52, 0, 0, 74.4436, -95.491, 74.4528, 144.513, 74.4388, 24.5161, 0.0202538, -21.4022
4637, 0.00000, 76989.2, -5.48697, 76979.6, -125.483, 76994.2, 114.52, 0, 0, 74.5904, -95.4906, 74.5996, 144.514, 74.5855, 24.5166, 0.0204495, -21.2885
4638, 0.00000, 76967.8, -5.50713, 76957.1, -125.502, 76973.2, 114.501, 0, 0, 74.6074, -95.5095, 74.6177, 144.495, 74.6022, 24.4986, 0.0226981, -21.6524
4639, 0.00000, 76948.2, -5.54553, 76935.1, -125.54, 76954.3, 114.464, 0, 0, 74.1488, -95.5479, 74.1613, 144.458, 74.1429, 24.4618, 0.0269904, -22.8647
4640, 0.00000, 76950.9, -5.55719, 76937.2, -125.551, 76957.5, 114.453, 0, 0, 73.8024, -95.5597, 73.8155, 144.446, 73.7961, 24.4505, 0.0283779, -22.2713
4641, 0.00000, 76977.6, -5.53694, 76965.5, -125.531, 76985, 114.473, 0, 0, 73.711, -95.5412, 73.7227, 144.465, 73.704, 24.4682, 0.0267876, -19.3661
4642, 0.00000, 76980.6, -5.531, 76968.9, -125.525, 76988.4, 114.478, 0, 0, 73.7557, -95.5357, 73.767, 144.47, 73.7483, 24.4738, 0.0267654, -18.0861
4643, 0.00000, 76973.2, -5.53411, 76961.3, -125.528, 76981.3, 114.476, 0, 0, 73.7939, -95.5369, 73.8052, 144.469, 73.7862, 24.4728, 0.0272724, -17.4491
4644, 0.00000, 76973.2, -5.53362, 76961.4, -125.527, 76981.3, 114.476, 0, 0, 73.7929, -95.5371, 73.8042, 144.469, 73.7852, 24.4726, 0.0273119, -17.4028
4645, 0.00000, 76980.3, -5.52681, 76968.9, -125.521, 76988.1, 114.483, 0, 0, 73.8129, -95.5316, 73.824, 144.474, 73.8053, 24.4778, 0.026651, -17.7075
4646, 0.00000, 76979.3, -5.52503, 76967.9, -125.519, 76987.1, 114.484, 0, 0, 73.8667, -95.5288, 73.8776, 144.477, 73.8592, 24.4805, 0.0263132, -17.3555
4647, 0.00000, 76988.2, -5.51466, 76977.4, -125.509, 76995.8, 114.494, 0, 0, 73.9437, -95.5202, 73.9543, 144.485, 73.9364, 24.4887, 0.0254089, -17.4916
4648, 0.00000, 76978.9, -5.51833, 76967.6, -125.513, 76986, 114.491, 0, 0, 74.0374, -95.521, 74.0482, 144.485, 74.0305, 24.488, 0.0254839, -18.6627
4649, 0.00000, 76968.8, -5.52658, 76956.8, -125.521, 76975.6, 114.483, 0, 0, 74.0485, -95.5282, 74.0598, 144.477, 74.0419, 24.4811, 0.0260922, -20.0913
4650, 0.00000, 76953.2, -5.54943, 76939.4, -125.544, 76959.6, 114.461, 0, 0, 73.8344, -95.5515, 73.8475, 144.454, 73.8282, 24.4588, 0.0282668, -22.9023
4651, 0.00000, 76943.4, -5.58185, 76927.6, -125.576, 76949.8, 114.429, 0, 0, 73.2335, -95.5843, 73.2484, 144.422, 73.2274, 24.427, 0.0310682, -24.7622
4652, 0.00000, 76960.5, -5.57538, 76945.2, -125.57, 76966.9, 114.435, 0, 0, 73.0177, -95.5799, 73.0323, 144.426, 73.0117, 24.431, 0.0302196, -24.8806
4653, 0.00000, 76960.3, -5.5782, 76944.8, -125.572, 76966.4, 114.433, 0, 0, 72.8939, -95.5809, 72.9085, 144.425, 72.8881, 24.43, 0.0300839, -25.3444
4654, 0.00000, 76980.5, -5.56235, 76966, -125.557, 76986.3, 114.448, 0, 0, 72.8343, -95.5689, 72.8483, 144.436, 72.8288, 24.4413, 0.0285174, -25.7416
4655, 0.00000, 76991, -5.53703, 76978.4, -125.532, 76996.7, 114.472, 0, 0, 73.1376, -95.5411, 73.1496, 144.464, 73.1322, 24.468, 0.025307, -23.9475
4656, 0.00000, 77002.9, -5.50496, 76992.2, -125.501, 77008, 114.503, 0, 0, 73.6655, -95.5092, 73.6757, 144.495, 73.6605, 24.4986, 0.021969, -22.7715
4657, 0.00000, 77006.6, -5.47826, 76997.5, -125.474, 77011.5, 114.529, 0, 0, 74.2998, -95.4825, 74.3085, 144.521, 74.295, 24.5243, 0.019423, -20.9761
4658, 0.00000, 77004.5, -5.45971, 76996.5, -125.456, 77009.2, 114.547, 0, 0, 74.9114, -95.4638, 74.9191, 144.54, 74.9067, 24.5424, 0.0178062, -19.6405
4659, 0.00000, 77002, -5.45457, 76994.3, -125.451, 77006.9, 114.551, 0, 0, 75.1613, -95.4592, 75.1689, 144.545, 75.1566, 24.5469, 0.0175591, -18.802
4660, 0.00000, 76992.8, -5.4567, 76984.9, -125.453, 76997.6, 114.549, 0, 0, 75.3688, -95.4597, 75.3764, 144.544, 75.3641, 24.5464, 0.0177539, -18.8218
4661, 0.00000, 76976.9, -5.46845, 76968.3, -125.464, 76981.8, 114.538, 0, 0, 75.4773, -95.4694, 75.4854, 144.535, 75.4724, 24.5373, 0.0189665, -19.2174
4662, 0.00000, 76962, -5.48963, 76952.1, -125.485, 76967.2, 114.518, 0, 0, 75.3769, -95.4918, 75.3865, 144.513, 75.3718, 24.5158, 0.0214501, -20.6128
4663, 0.00000, 76944.4, -5.54064, 76931.5, -125.535, 76950.5, 114.469, 0, 0, 74.5753, -95.5432, 74.5879, 144.462, 74.5695, 24.4663, 0.0268296, -22.9439
4664, 0.00000, 76944.1, -5.55606, 76930.3, -125.55, 76950.6, 114.454, 0, 0, 74.1579, -95.5583, 74.1712, 144.447, 74.1517, 24.4519, 0.0285104, -22.8241
4665, 0.00000, 76965.5, -5.54449, 76952.6, -125.539, 76972.6, 114.465, 0, 0, 73.9704, -95.55, 73.983, 144.456, 73.9637, 24.4597, 0.0278133, -20.949
4666, 0.00000, 76965.7, -5.54429, 76953, -125.538, 76973.5, 114.466, 0, 0, 73.9008, -95.5477, 73.9131, 144.459, 73.8935, 24.4623, 0.0281075, -19.1486
4667, 0.00000, 76972.5, -5.53847, 76960, -125.532, 76980.3, 114.471, 0, 0, 73.8571, -95.543, 73.8691, 144.463, 73.8496, 24.4669, 0.0279922, -18.7869
4668, 0.00000, 76983.5, -5.52653, 76971.9, -125.521, 76991.4, 114.483, 0, 0, 73.8838, -95.5324, 73.8952, 144.474, 73.8763, 24.477, 0.0269422, -17.8688
4669, 0.00000, 76987.1, -5.51794, 76976.1, -125.512, 76995, 114.491, 0, 0, 73.9813, -95.5232, 73.9921, 144.483, 73.9737, 24.4859, 0.0260561, -17.0202
4670, 0.00000, 76985.7, -5.51342, 76974.9, -125.508, 76993.4, 114.495, 0, 0, 74.0942, -95.5178, 74.1047, 144.488, 74.0868, 24.4911, 0.0255058, -16.9712
4671, 0.00000, 76988.7, -5.50612, 76978.2, -125.501, 76996, 114.502, 0, 0, 74.2083, -95.5111, 74.2185, 144.494, 74.2012, 24.4976, 0.024726, -17.423
4672, 0.00000, 76992.7, -5.49724, 76982.6, -125.492, 76999.8, 114.511, 0, 0, 74.3495, -95.5026, 74.3593, 144.503, 74.3426, 24.5058, 0.0238416, -17.3083
4673, 0.00000, 76979.5, -5.50336, 76968.9, -125.498, 76986.3, 114.505, 0, 0, 74.4697, -95.5056, 74.4798, 144.5, 74.463, 24.503, 0.0241611, -18.0508
4674, 0.00000, 76959.3, -5.52586, 76947.1, -125.52, 76965.8, 114.484, 0, 0, 74.3708, -95.528, 74.3825, 144.478, 74.3645, 24.4814, 0.0262947, -21.0763
4675, 0.00000, 76946.3, -5.55948, 76931.8, -125.554, 76952.5, 114.451, 0, 0, 73.8451, -95.5619, 73.8589, 144.444, 73.8391, 24.4487, 0.0292397, -23.9384
4676, 0.00000, 76949.1, -5.57101, 76933.8, -125.565, 76955.1, 114.44, 0, 0, 73.4705, -95.5735, 73.485, 144.432, 73.4647, 24.4374, 0.0300319, -25.2405
4677, 0.00000, 76951.1, -5.57629, 76935.4, -125.571, 76956.9, 114.435, 0, 0, 73.2563, -95.5784, 73.2712, 144.427, 73.2507, 24.4326, 0.0302919, -25.9384
4678, 0.00000, 76963.6, -5.57089, 76948.2, -125.566, 76969.2, 114.44, 0, 0, 73.0923, -95.5752, 73.107, 144.43, 73.087, 24.4355, 0.0295956, -26.48
4679, 0.00000, 76960.4, -5.57535, 76944.8, -125.57, 76965.7, 114.435, 0, 0, 72.9837, -95.5777, 72.9985, 144.428, 72.9786, 24.433, 0.0294797, -27.0081
4680, 0.00000, 76976.3, -5.56369, 76961.4, -125.559, 76981.4, 114.446, 0, 0, 72.9088, -95.5694, 72.9232, 144.436, 72.904, 24.4408, 0.0283213, -27.6078
4681, 0.00000, 76986.7, -5.55138, 76972.8, -125.547, 76991.7, 114.458, 0, 0, 72.9507, -95.5574, 72.9642, 144.447, 72.946, 24.4522, 0.0267624, -27.1495
4682, 0.00000, 76985.5, -5.5467, 76971.8, -125.542, 76990.5, 114.463, 0, 0, 73.0457, -95.5512, 73.0588, 144.454, 73.041, 24.4583, 0.0261583, -26.564
4683, 0.00000, 76978.7, -5.54842, 76964.9, -125.544, 76983.7, 114.461, 0, 0, 73.1132, -95.5515, 73.1263, 144.453, 73.1085, 24.458, 0.026284, -26.5316
4684, 0.00000, 76966.8, -5.55806, 76952.3, -125.553, 76971.7, 114.452, 0, 0, 73.1057, -95.5595, 73.1192, 144.446, 73.101, 24.4505, 0.0272057, -26.7203
4685, 0.00000, 76964, -5.56381, 76949.2, -125.559, 76969.1, 114.446, 0, 0, 73.0244, -95.5659, 73.0384, 144.439, 73.0196, 24.4443, 0.0279478, -26.9051
4686, 0.00000, 76958.7, -5.57254, 76943.5, -125.567, 76964.2, 114.438, 0, 0, 72.9106, -95.574, 72.9249, 144.431, 72.9055, 24.4365, 0.028799, -26.3053
4687, 0.00000, 76950.8, -5.59064, 76934.6, -125.585, 76956.9, 114.421, 0, 0, 72.6122, -95.5929, 72.6273, 144.413, 72.6064, 24.4185, 0.0310281, -25.5149
4688, 0.00000, 76942.8, -5.61219, 76925.3, -125.606, 76949.5, 114.4, 0, 0, 72.2036, -95.6143, 72.2198, 144.392, 72.1973, 24.3981, 0.0334733, -25.2901
4689, 0.00000, 76937.4, -5.64247, 76918.3, -125.635, 76945.3, 114.371, 0, 0, 71.4689, -95.6449, 71.4867, 144.363, 71.4616, 24.3689, 0.0369175, -24.7336
4690, 0.00000, 76938.1, -5.65184, 76918.4, -125.644, 76946.5, 114.362, 0, 0, 71.149, -95.6531, 71.167, 144.355, 71.1413, 24.3611, 0.037931, -24.2019
4691, 0.00000, 76970.4, -5.63012, 76952.2, -125.623, 76978.9, 114.383, 0, 0, 70.9206, -95.6345, 70.9375, 144.373, 70.9128, 24.3789, 0.0358773, -23.6167
4692, 0.00000, 76985.3, -5.60977, 76968.6, -125.603, 76993.7, 114.403, 0, 0, 71.0007, -95.6143, 71.0162, 144.393, 70.993, 24.3981, 0.0336028, -22.5779
4693, 0.00000, 76991.1, -5.59348, 76975.5, -125.587, 76999.3, 114.418, 0, 0, 71.2088, -95.5979, 71.2233, 144.409, 71.2012, 24.4139, 0.0318901, -21.8839
4694, 0.00000, 76996.4, -5.57039, 76982.4, -125.564, 77004.5, 114.44, 0, 0, 71.6399, -95.5745, 71.653, 144.432, 71.6324, 24.4363, 0.0296466, -20.3426
4695, 0.00000, 77001.5, -5.5533, 76988.5, -125.547, 77009.3, 114.457, 0, 0, 71.9874, -95.5579, 71.9997, 144.448, 71.9801, 24.4523, 0.028055, -19.7116
4696, 0.00000, 77003.4, -5.54365, 76990.9, -125.538, 77010.9, 114.466, 0, 0, 72.223, -95.5493, 72.2349, 144.457, 72.2159, 24.4606, 0.0272353, -20.0218
4697, 0.00000, 76995.5, -5.54299, 76982.6, -125.537, 77002.4, 114.467, 0, 0, 72.4412, -95.5468, 72.4533, 144.459, 72.4346, 24.4631, 0.0270634, -21.0795
4698, 0.00000, 76979.9, -5.5526, 76966.3, -125.547, 76986.5, 114.458, 0, 0, 72.5662, -95.5542, 72.5789, 144.452, 72.5599, 24.4561, 0.0277588, -22.2722
4699, 0.00000, 76957.2, -5.58728, 76941.2, -125.581, 76963.8, 114.424, 0, 0, 72.2867, -95.5899, 72.3017, 144.416, 72.2806, 24.4216, 0.0311974, -24.7534
4700, 0.00000, 76955.8, -5.60073, 76938.9, -125.595, 76962.1, 114.411, 0, 0, 72.0112, -95.6033, 72.027, 144.403, 72.0053, 24.4086, 0.032213, -25.8708
4701, 0.00000, 76960, -5.60338, 76942.9, -125.597, 76966, 114.409, 0, 0, 71.8539, -95.6061, 71.8699, 144.4, 71.8482, 24.4058, 0.0321517, -26.7465
4702, 0.00000, 76962, -5.60607, 76944.6, -125.6, 76967.8, 114.406, 0, 0, 71.7254, -95.6089, 71.7416, 144.397, 71.72, 24.4031, 0.0321506, -27.5946
4703, 0.00000, 76980.5, -5.59272, 76963.9, -125.587, 76985.8, 114.418, 0, 0, 71.666, -95.5989, 71.6817, 144.406, 71.661, 24.4124, 0.0307264, -28.2152
4704, 0.00000, 76983.8, -5.5865, 76967.6, -125.581, 76988.9, 114.424, 0, 0, 71.7144, -95.5913, 71.7297, 144.414, 71.7096, 24.4197, 0.0297777, -28.3677
4705, 0.00000, 76998.9, -5.56269, 76984.3, -125.558, 77003.7, 114.447, 0, 0, 71.9593, -95.5675, 71.9731, 144.437, 71.9548, 24.4424, 0.0270226, -27.816
4706, 0.00000, 76994.2, -5.55873, 76979.8, -125.554, 76999, 114.451, 0, 0, 72.1426, -95.5632, 72.1561, 144.442, 72.1381, 24.4466, 0.0267092, -27.5162
4707, 0.00000, 76989, -5.55773, 76974.6, -125.553, 76993.7, 114.452, 0, 0, 72.2833, -95.5615, 72.2967, 144.443, 72.2788, 24.4483, 0.0266013, -27.4895
4708, 0.00000, 76981.8, -5.56085, 76967.3, -125.556, 76986.6, 114.449, 0, 0, 72.3727, -95.5637, 72.3863, 144.441, 72.3682, 24.4462, 0.0269012, -27.2491
4709, 0.00000, 76977.2, -5.56435, 76962.5, -125.559, 76982.1, 114.446, 0, 0, 72.4093, -95.5671, 72.423, 144.438, 72.4046, 24.443, 0.0273717, -27.0991
4710, 0.00000, 76974.5, -5.56752, 76959.7, -125.562, 76979.8, 114.443, 0, 0, 72.4129, -95.5703, 72.4268, 144.435, 72.408, 24.4399, 0.027832, -26.4029
4711, 0.00000, 76967.7, -5.57519, 76952.5, -125.57, 76973.4, 114.436, 0, 0, 72.3815, -95.577, 72.3957, 144.429, 72.3762, 24.4336, 0.0288553, -25.7085
4712, 0.00000, 76954.7, -5.59604, 76938, -125.59, 76960.8, 114.416, 0, 0, 72.1569, -95.5983, 72.1724, 144.408, 72.1512, 24.4134, 0.0315504, -26.1364
4713, 0.00000, 76950.6, -5.61919, 76932.5, -125.613, 76957.4, 114.394, 0, 0, 71.6602, -95.6219, 71.677, 144.385, 71.6539, 24.3909, 0.0343232, -25.9256
4714, 0.00000, 76953.9, -5.62344, 76935.6, -125.617, 76961.2, 114.39, 0, 0, 71.457, -95.6259, 71.4739, 144.381, 71.4503, 24.3871, 0.0348713, -25.1045
4715, 0.00000, 76959.1, -5.62431, 76940.7, -125.617, 76966.6, 114.389, 0, 0, 71.2898, -95.6275, 71.3068, 144.38, 71.2829, 24.3857, 0.035269, -24.8475
4716, 0.00000, 76964.6, -5.6229, 76946.2, -125.616, 76972.1, 114.39, 0, 0, 71.168, -95.6266, 71.185, 144.38, 71.1611, 24.3866, 0.0352055, -25.0339
4717, 0.00000, 76986.1, -5.60081, 76969.3, -125.594, 76993.5, 114.411, 0, 0, 71.2083, -95.6054, 71.224, 144.401, 71.2015, 24.4067, 0.0327555, -24.3605
4718, 0.00000, 76992.4, -5.5848, 76976.6, -125.579, 76999.7, 114.427, 0, 0, 71.422, -95.5892, 71.4368, 144.417, 71.4153, 24.4223, 0.0311891, -23.7254
4719, 0.00000, 76996.8, -5.57435, 76981.6, -125.568, 77003.8, 114.437, 0, 0, 71.5836, -95.5801, 71.5979, 144.426, 71.577, 24.431, 0.030264, -23.5231
4720, 0.00000, 76997.2, -5.56164, 76983, -125.556, 77004.3, 114.449, 0, 0, 71.89, -95.566, 71.9033, 144.44, 71.8834, 24.4446, 0.0288263, -22.336
4721, 0.00000, 76979.8, -5.57097, 76965.3, -125.565, 76987.1, 114.44, 0, 0, 72.0242, -95.5726, 72.0376, 144.434, 72.0174, 24.4383, 0.0295576, -21.9823
4722, 0.00000, 76962.3, -5.58735, 76946.5, -125.581, 76969.3, 114.424, 0, 0, 72.0088, -95.5874, 72.0233, 144.419, 72.0022, 24.4242, 0.0310962, -23.3906
4723, 0.00000, 76952.6, -5.60864, 76935.5, -125.602, 76959.7, 114.404, 0, 0, 71.7354, -95.6108, 71.7513, 144.396, 71.7289, 24.4016, 0.0331393, -24.5854
4724, 0.00000, 76949, -5.62646, 76930.6, -125.62, 76955.8, 114.386, 0, 0, 71.3775, -95.6288, 71.3945, 144.378, 71.3712, 24.3842, 0.0346119, -26.1068
4725, 0.00000, 76956.5, -5.62805, 76938, -125.622, 76963.2, 114.385, 0, 0, 71.1717, -95.631, 71.1888, 144.376, 71.1655, 24.3819, 0.0345601, -26.5153
4726, 0.00000, 76973.9, -5.61726, 76956, -125.611, 76980.2, 114.395, 0, 0, 71.0616, -95.6229, 71.0783, 144.383, 71.0557, 24.3895, 0.033336, -27.0055
4727, 0.00000, 76988.5, -5.60238, 76971.8, -125.597, 76994.6, 114.409, 0, 0, 71.091, -95.609, 71.1068, 144.397, 71.0853, 24.4026, 0.0314363, -26.9472
4728, 0.00000, 76999.8, -5.57165, 76985, -125.566, 77005.4, 114.439, 0, 0, 71.5472, -95.576, 71.561, 144.429, 71.542, 24.4343, 0.0278999, -26.2641
4729, 0.00000, 77003.3, -5.55416, 76989.6, -125.549, 77008.7, 114.455, 0, 0, 71.9175, -95.5588, 71.9304, 144.446, 71.9125, 24.4508, 0.0261943, -25.5002
4730, 0.00000, 77000.5, -5.54838, 76987.2, -125.543, 77005.9, 114.461, 0, 0, 72.1458, -95.5532, 72.1583, 144.452, 72.1407, 24.4562, 0.025736, -25.1356
4731, 0.00000, 76995.3, -5.54625, 76982.2, -125.541, 77000.7, 114.463, 0, 0, 72.342, -95.5503, 72.3543, 144.455, 72.3369, 24.459, 0.0255641, -24.9211
4732, 0.00000, 76988.4, -5.5479, 76975.2, -125.543, 76993.8, 114.462, 0, 0, 72.4888, -95.5511, 72.5012, 144.454, 72.4837, 24.4583, 0.0257195, -24.7979
4733, 0.00000, 76975.3, -5.55775, 76961.5, -125.552, 76980.9, 114.452, 0, 0, 72.5572, -95.5592, 72.57, 144.446, 72.552, 24.4506, 0.026688, -24.7739
4734, 0.00000, 76954.9, -5.5851, 76939.4, -125.579, 76960.9, 114.426, 0, 0, 72.3729, -95.5871, 72.3873, 144.419, 72.3672, 24.424, 0.0299124, -25.2141
4735, 0.00000, 76941.2, -5.63554, 76922.6, -125.629, 76948.1, 114.378, 0, 0, 71.438, -95.6382, 71.4553, 144.369, 71.4317, 24.3749, 0.0350216, -26.0984
4736, 0.00000, 76938.4, -5.66302, 76918.4, -125.656, 76946.1, 114.351, 0, 0, 70.7055, -95.6656, 70.7238, 144.342, 70.6984, 24.3487, 0.0376636, -25.5512
